sample_index,roll_id,die_index,value,held,source,rescued,rescue_kind,escape_recovered,stuck_reroll,stuck_nudge,stuck_reason,final_align,unsettled_secs,floor_stuck_secs,final_angular_speed,final_linear_speed,final_x,final_z,final_height,spawn_x,spawn_y,spawn_z,roll_duration_secs
10030,8439,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0354,-0.0549,0.0216,-0.0470,0.0603,-0.0523,0.183
10031,8439,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0702,-0.0430,0.0216,0.0623,0.0896,-0.0445,0.183
10032,8439,2,3,false,batch,false,,false,false,false,,0.978,0.000,0.000,0.0000,0.0000,-0.0227,0.0082,0.0246,0.0096,0.0802,-0.0058,0.183
10033,8439,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0686,0.0695,0.0216,-0.0621,0.0842,0.0608,0.183
10034,8439,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0718,0.0922,0.0216,0.0621,0.0842,0.0535,0.183
10035,8440,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0723,-0.0522,0.0216,-0.0603,0.0818,-0.0668,1.033
10036,8440,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0947,-0.0805,0.0216,0.0547,0.0677,-0.0634,1.033
10037,8440,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0330,0.0811,0.0216,0.0117,0.0892,-0.0036,1.033
10038,8440,3,2,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.754,1.600,4.000,0.2125,0.0055,-0.0919,0.0488,0.0283,-0.0637,0.0646,0.0648,1.033
10039,8440,4,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0776,0.0657,0.0216,0.0448,0.0771,0.0494,1.033
10040,8441,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0444,-0.0941,0.0216,-0.0448,0.0522,-0.0609,1.117
10041,8441,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0472,-0.0455,0.0216,0.0620,0.0809,-0.0492,1.117
10042,8441,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0577,-0.0023,0.0216,-0.0102,0.0740,0.0119,1.117
10043,8441,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0364,0.0581,0.0216,-0.0593,0.0880,0.0574,1.117
10044,8441,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0712,0.0793,0.0215,0.0490,0.0822,0.0669,1.117
10045,8442,0,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0674,-0.0699,0.0216,-0.0628,0.0881,-0.0515,0.833
10046,8442,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0458,-0.0733,0.0216,0.0542,0.0765,-0.0533,0.833
10047,8442,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0293,-0.0080,0.0216,0.0046,0.0689,-0.0075,0.833
10048,8442,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0908,0.0838,0.0216,-0.0570,0.0726,0.0500,0.833
10049,8442,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0913,0.0884,0.0216,0.0551,0.0749,0.0573,0.833
10050,8443,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0697,-0.0707,0.0216,-0.0451,0.0884,-0.0556,0.000
10051,8443,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0945,-0.0953,0.0216,0.0486,0.0636,-0.0552,0.000
10052,8443,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0014,-0.0020,0.0216,-0.0075,0.0756,-0.0112,0.000
10053,8443,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0483,0.0295,0.0216,-0.0500,0.0681,0.0530,0.000
10054,8443,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0709,0.0626,0.0215,0.0649,0.0764,0.0474,0.000
10055,8444,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0633,-0.0669,0.0216,-0.0521,0.0758,-0.0664,0.767
10056,8444,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0514,-0.0634,0.0216,0.0571,0.0773,-0.0642,0.767
10057,8444,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0053,-0.0195,0.0216,0.0002,0.0618,-0.0072,0.767
10058,8444,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0582,0.0635,0.0216,-0.0575,0.0878,0.0488,0.767
10059,8444,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0831,0.0381,0.0216,0.0648,0.0733,0.0452,0.767
10060,8445,0,4,false,batch,false,,false,false,false,,0.998,0.000,0.000,0.0000,0.0000,-0.0613,-0.0808,0.0226,-0.0468,0.0697,-0.0540,0.442
10061,8445,1,6,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0858,-0.0891,0.0216,0.0590,0.0525,-0.0552,0.442
10062,8445,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0810,-0.0399,0.0216,0.0098,0.0551,0.0099,0.442
10063,8445,3,2,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.780,1.933,4.010,0.1018,0.0023,-0.0974,0.0870,0.0281,-0.0516,0.0763,0.0543,0.442
10064,8445,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0545,0.0597,0.0215,0.0596,0.0625,0.0601,0.442
10065,8446,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0727,-0.0392,0.0216,-0.0668,0.0579,-0.0487,0.900
10066,8446,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0544,-0.0663,0.0216,0.0498,0.0896,-0.0607,0.900
10067,8446,2,4,false,batch,false,,false,false,false,,0.999,0.000,0.000,0.0000,0.0000,0.0286,-0.0140,0.0223,0.0091,0.0599,-0.0117,0.900
10068,8446,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0384,0.0654,0.0216,-0.0485,0.0857,0.0535,0.900
10069,8446,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0745,0.0793,0.0215,0.0663,0.0580,0.0667,0.900
10070,8447,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0553,-0.0390,0.0216,-0.0616,0.0712,-0.0487,1.100
10071,8447,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0695,-0.0446,0.0216,0.0573,0.0615,-0.0670,1.100
10072,8447,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0333,-0.0820,0.0216,-0.0006,0.0893,0.0083,1.100
10073,8447,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0624,0.0525,0.0216,-0.0628,0.0678,0.0463,1.100
10074,8447,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0691,0.0701,0.0216,0.0432,0.0889,0.0565,1.100
10075,8448,0,1,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0904,-0.0438,0.0216,-0.0457,0.0692,-0.0654,0.883
10076,8448,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0623,-0.0603,0.0216,0.0585,0.0645,-0.0567,0.883
10077,8448,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0147,-0.0328,0.0216,-0.0101,0.0896,0.0083,0.883
10078,8448,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0882,0.0782,0.0216,-0.0439,0.0588,0.0483,0.883
10079,8448,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0514,0.0490,0.0215,0.0516,0.0706,0.0484,0.883
10080,8449,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0404,-0.0278,0.0216,-0.0492,0.0511,-0.0576,1.283
10081,8449,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0435,-0.0850,0.0216,0.0475,0.0589,-0.0462,1.283
10082,8449,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0201,0.0254,0.0216,-0.0094,0.0832,-0.0049,1.283
10083,8449,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0701,0.0843,0.0216,-0.0593,0.0836,0.0616,1.283
10084,8449,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0529,0.0911,0.0216,0.0614,0.0637,0.0629,1.283
10085,8450,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0689,-0.0592,0.0216,-0.0621,0.0618,-0.0460,0.817
10086,8450,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0596,-0.0534,0.0216,0.0430,0.0627,-0.0462,0.817
10087,8450,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0259,0.0062,0.0216,-0.0081,0.0644,-0.0032,0.817
10088,8450,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0737,0.0561,0.0216,-0.0547,0.0851,0.0444,0.817
10089,8450,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0521,0.0593,0.0215,0.0492,0.0813,0.0646,0.817
10090,8451,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0702,-0.0463,0.0216,-0.0554,0.0701,-0.0628,0.800
10091,8451,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0488,-0.0929,0.0216,0.0453,0.0523,-0.0525,0.800
10092,8451,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0161,-0.0582,0.0216,0.0052,0.0834,-0.0002,0.800
10093,8451,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0593,0.0729,0.0216,-0.0450,0.0636,0.0439,0.800
10094,8451,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0769,0.0951,0.0216,0.0533,0.0596,0.0509,0.800
10095,8452,0,6,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0706,-0.0290,0.0216,-0.0633,0.0873,-0.0433,1.317
10096,8452,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0930,-0.0804,0.0216,0.0430,0.0728,-0.0507,1.317
10097,8452,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0133,-0.0891,0.0216,-0.0037,0.0851,-0.0098,1.317
10098,8452,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0817,0.0648,0.0216,-0.0493,0.0897,0.0458,1.317
10099,8452,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0582,0.0692,0.0216,0.0653,0.0885,0.0611,1.317
10100,8453,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0650,-0.0379,0.0216,-0.0613,0.0699,-0.0439,0.950
10101,8453,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0513,-0.0919,0.0216,0.0462,0.0642,-0.0572,0.950
10102,8453,2,5,false,batch,false,,false,false,false,,0.983,0.000,0.000,0.0000,0.0000,-0.0294,0.0206,0.0243,0.0073,0.0574,-0.0114,0.950
10103,8453,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0639,0.0573,0.0216,-0.0581,0.0882,0.0544,0.950
10104,8453,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0905,0.0715,0.0216,0.0504,0.0613,0.0529,0.950
10105,8454,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0677,-0.0531,0.0216,-0.0661,0.0747,-0.0597,0.150
10106,8454,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0639,-0.0359,0.0216,0.0590,0.0743,-0.0467,0.150
10107,8454,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0241,-0.0363,0.0216,-0.0035,0.0537,0.0044,0.150
10108,8454,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0858,0.0701,0.0216,-0.0631,0.0653,0.0544,0.150
10109,8454,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0647,0.0912,0.0215,0.0491,0.0729,0.0639,0.150
10110,8455,0,3,false,batch,true,stacked,false,false,false,,0.987,0.000,0.000,0.0000,0.0000,-0.0939,-0.0283,0.0240,-0.0596,0.0649,-0.0438,1.133
10111,8455,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0209,-0.0250,0.0216,0.0613,0.0817,-0.0603,1.133
10112,8455,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0966,-0.0761,0.0216,-0.0004,0.0560,-0.0104,1.133
10113,8455,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0825,0.0921,0.0216,-0.0500,0.0708,0.0503,1.133
10114,8455,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0427,0.0612,0.0216,0.0619,0.0616,0.0626,1.133
10115,8456,0,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0609,-0.0599,0.0216,-0.0640,0.0599,-0.0437,0.950
10116,8456,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0127,-0.0640,0.0216,0.0541,0.0575,-0.0568,0.950
10117,8456,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0922,-0.0601,0.0216,-0.0054,0.0869,-0.0057,0.950
10118,8456,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0817,0.0893,0.0216,-0.0453,0.0656,0.0515,0.950
10119,8456,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0749,0.0479,0.0215,0.0618,0.0701,0.0456,0.950
10120,8457,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0939,-0.0108,0.0216,-0.0430,0.0646,-0.0539,1.167
10121,8457,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0640,-0.0936,0.0216,0.0540,0.0542,-0.0527,1.167
10122,8457,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0176,-0.0729,0.0216,-0.0015,0.0659,-0.0023,1.167
10123,8457,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0730,0.0361,0.0216,-0.0496,0.0769,0.0498,1.167
10124,8457,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0451,0.0417,0.0215,0.0490,0.0765,0.0627,1.167
10125,8458,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0431,-0.0457,0.0216,-0.0457,0.0677,-0.0435,0.800
10126,8458,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0574,-0.0775,0.0216,0.0597,0.0811,-0.0590,0.800
10127,8458,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0009,-0.0102,0.0216,0.0044,0.0876,-0.0081,0.800
10128,8458,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0622,0.0545,0.0216,-0.0610,0.0707,0.0584,0.800
10129,8458,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0413,0.0814,0.0216,0.0481,0.0678,0.0640,0.800
10130,8459,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0743,-0.0884,0.0216,-0.0475,0.0636,-0.0546,1.250
10131,8459,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0720,-0.0693,0.0217,0.0597,0.0687,-0.0584,1.250
10132,8459,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0383,0.0666,0.0216,-0.0016,0.0609,-0.0027,1.250
10133,8459,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0867,0.0875,0.0216,-0.0603,0.0729,0.0559,1.250
10134,8459,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0744,0.0738,0.0216,0.0576,0.0740,0.0524,1.250
10135,8460,0,6,false,batch,false,,false,false,false,,0.940,0.000,0.000,0.0000,0.0000,-0.0636,-0.0564,0.0260,-0.0579,0.0625,-0.0661,0.800
10136,8460,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0966,-0.0924,0.0216,0.0604,0.0659,-0.0550,0.800
10137,8460,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0163,0.0279,0.0216,0.0039,0.0735,-0.0006,0.800
10138,8460,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0782,0.0896,0.0216,-0.0554,0.0663,0.0436,0.800
10139,8460,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0921,0.0857,0.0216,0.0539,0.0575,0.0652,0.800
10140,8461,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0920,-0.0360,0.0216,-0.0635,0.0525,-0.0469,1.000
10141,8461,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0495,-0.0669,0.0216,0.0642,0.0726,-0.0633,1.000
10142,8461,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0737,0.0083,0.0216,0.0003,0.0805,0.0091,1.000
10143,8461,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0570,0.0525,0.0216,-0.0545,0.0691,0.0498,1.000
10144,8461,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0498,0.0589,0.0215,0.0487,0.0806,0.0636,1.000
10145,8462,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0795,-0.0548,0.0216,-0.0669,0.0652,-0.0645,0.750
10146,8462,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0334,-0.0511,0.0216,0.0494,0.0651,-0.0639,0.750
10147,8462,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0027,0.0029,0.0216,-0.0017,0.0723,-0.0004,0.750
10148,8462,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0589,0.0859,0.0216,-0.0467,0.0788,0.0587,0.750
10149,8462,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0699,0.0599,0.0216,0.0583,0.0636,0.0444,0.750
10150,8463,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0479,-0.0563,0.0216,-0.0439,0.0828,-0.0634,1.250
10151,8463,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0930,-0.0556,0.0216,0.0647,0.0759,-0.0450,1.250
10152,8463,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0373,-0.0226,0.0216,-0.0094,0.0891,-0.0096,1.250
10153,8463,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0762,0.0959,0.0216,-0.0523,0.0832,0.0470,1.250
10154,8463,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0341,0.0408,0.0216,0.0433,0.0634,0.0460,1.250
10155,8464,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0921,-0.0651,0.0216,-0.0587,0.0790,-0.0560,1.083
10156,8464,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0839,-0.0720,0.0216,0.0614,0.0681,-0.0527,1.083
10157,8464,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0033,-0.0801,0.0216,0.0085,0.0555,-0.0025,1.083
10158,8464,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0501,0.0565,0.0216,-0.0462,0.0648,0.0580,1.083
10159,8464,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0716,0.0576,0.0215,0.0589,0.0818,0.0498,1.083
10160,8465,0,1,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.788,3.350,4.000,0.3531,0.0102,-0.0937,-0.0450,0.0282,-0.0595,0.0566,-0.0607,0.650
10161,8465,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0788,-0.0275,0.0216,0.0590,0.0618,-0.0474,0.650
10162,8465,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0061,-0.0051,0.0216,-0.0060,0.0634,-0.0065,0.650
10163,8465,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0470,0.0380,0.0216,-0.0578,0.0804,0.0651,0.650
10164,8465,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0508,0.0649,0.0216,0.0546,0.0776,0.0538,0.650
10165,8466,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0501,-0.0937,0.0216,-0.0452,0.0685,-0.0603,0.951
10166,8466,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0626,-0.0618,0.0216,0.0567,0.0604,-0.0657,0.951
10167,8466,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0400,-0.0170,0.0216,-0.0086,0.0581,-0.0115,0.951
10168,8466,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0908,0.0814,0.0216,-0.0443,0.0617,0.0518,0.951
10169,8466,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0958,0.0798,0.0215,0.0452,0.0544,0.0609,0.951
10170,8467,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0716,-0.0805,0.0216,-0.0578,0.0859,-0.0617,0.866
10171,8467,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0745,-0.0785,0.0216,0.0444,0.0707,-0.0637,0.866
10172,8467,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0241,-0.0013,0.0216,-0.0023,0.0854,-0.0102,0.866
10173,8467,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0535,0.0595,0.0216,-0.0564,0.0613,0.0443,0.866
10174,8467,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0650,0.0539,0.0216,0.0632,0.0620,0.0607,0.866
10175,8468,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0702,-0.0332,0.0216,-0.0596,0.0868,-0.0473,1.200
10176,8468,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0478,-0.0492,0.0216,0.0555,0.0612,-0.0554,1.200
10177,8468,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0128,0.0292,0.0216,-0.0004,0.0888,0.0035,1.200
10178,8468,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0661,0.0291,0.0216,-0.0594,0.0702,0.0453,1.200
10179,8468,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0369,0.0788,0.0216,0.0489,0.0851,0.0617,1.200
10180,8469,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0966,-0.0955,0.0216,-0.0547,0.0705,-0.0519,0.850
10181,8469,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0523,-0.0700,0.0216,0.0641,0.0753,-0.0649,0.850
10182,8469,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0302,0.0296,0.0216,-0.0033,0.0656,-0.0071,0.850
10183,8469,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0664,0.0546,0.0216,-0.0612,0.0575,0.0577,0.850
10184,8469,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0664,0.0928,0.0216,0.0626,0.0838,0.0564,0.850
10185,8470,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0481,-0.0647,0.0216,-0.0594,0.0889,-0.0476,0.983
10186,8470,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0504,-0.0631,0.0216,0.0442,0.0780,-0.0651,0.983
10187,8470,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0002,0.0276,0.0216,-0.0074,0.0733,-0.0010,0.983
10188,8470,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0311,0.0698,0.0216,-0.0577,0.0716,0.0605,0.983
10189,8470,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0618,0.0684,0.0216,0.0502,0.0693,0.0599,0.983
10190,8471,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0434,-0.0745,0.0216,-0.0547,0.0528,-0.0620,1.217
10191,8471,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0972,-0.0971,0.0216,0.0503,0.0883,-0.0654,1.217
10192,8471,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0863,-0.0328,0.0216,0.0110,0.0767,-0.0028,1.217
10193,8471,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0851,0.0862,0.0216,-0.0501,0.0838,0.0504,1.217
10194,8471,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0286,0.0820,0.0216,0.0449,0.0811,0.0614,1.217
10195,8472,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0635,-0.0310,0.0216,-0.0484,0.0643,-0.0484,0.900
